"","idclient","idticket","Date","Montant","Points"
"14009",1773076,250100000000,2012-03-08 13:31:44,19.6,3
"14010",1773076,250100000000,2012-03-19 13:38:14,48.17,8
"14011",1773076,250100000000,2012-03-22 14:03:44,3.1,0
"14012",1773076,250100000000,2012-03-29 13:46:13,4.3,0
"14013",1773076,250100000000,2012-03-30 13:24:49,37.45,6
"14014",1773076,250400000000,2012-04-04 13:37:33,9.05,1
"14015",1773076,250100000000,2012-04-06 13:28:13,45.68,8
"14016",1773076,250200000000,2012-04-13 12:32:47,49.68,8
"14017",1773076,250400000000,2012-04-17 13:18:41,17.25,2
"14018",1773076,250700000000,2012-05-04 14:16:09,13.94,2
"14019",1773076,250100000000,2012-06-25 14:07:37,20.53,3
"14020",1773076,250400000000,2012-07-04 13:44:32,59.3,11
"14021",1773076,250100000000,2012-07-04 13:50:17,-7.45,0
"14022",1773076,250400000000,2012-07-05 13:47:20,47.79,7
"14023",1773076,250200000000,2012-07-06 13:34:44,57,9
"14024",1773076,250400000000,2012-07-07 13:01:23,23.25,3
"14025",1773076,250100000000,2012-07-08 13:05:14,2.95,0
"14026",1773076,250400000000,2012-07-09 10:22:13,-0.8,0
"14027",1773076,250400000000,2012-07-17 17:41:40,15.9,2
"14028",1773076,250100000000,2012-07-19 13:56:03,36.92,6
"14029",1773076,250400000000,2012-07-20 14:07:58,25.65,5
"14030",1773076,250100000000,2012-07-20 16:09:48,-1,0
"14031",1773076,250100000000,2012-07-20 16:21:23,25.85,4
"14032",1773076,250600000000,2012-07-21 13:29:41,44.49,7
"14033",1773076,250400000000,2012-07-21 13:49:01,12.5,2
"14034",1773076,250600000000,2012-07-22 12:13:27,8.85,1
"14035",1773076,250300000000,2012-07-22 12:37:03,18.42,3
"14036",1773076,250100000000,2012-08-02 10:03:18,65.17,10
"14037",1773076,250100000000,2012-08-03 11:26:34,34.95,5
"14038",1773076,250400000000,2012-08-04 09:40:51,26,4
"14039",1773076,250100000000,2012-08-09 10:29:03,15.05,2
"14040",1773076,250100000000,2012-08-10 10:16:09,42.92,7
"14041",1773076,250100000000,2012-10-05 17:02:44,19.5,3
"14042",1773076,250400000000,2012-10-30 12:51:31,7.9,1
"14043",1773076,250100000000,2012-11-06 13:08:46,7.78,1
"14044",1773076,250600000000,2012-11-16 12:09:38,14.95,2
"14045",1773076,250600000000,2012-12-01 13:21:43,12.1,2
"14046",1773076,250100000000,2012-12-18 13:07:41,10.55,1
"14047",1773076,250100000000,2012-12-24 12:35:16,70.93,11
"14048",1773076,250300000000,2013-03-25 11:33:28,32.38,5
"14049",1773076,250200000000,2013-05-17 12:59:16,8.2,1
"14050",1773076,250200000000,2013-06-22 10:51:49,7.32,1
"14051",1773076,250200000000,2013-07-07 11:37:45,44.05,7
"14052",1773076,250300000000,2013-07-20 13:33:32,9.82,1
"14053",1773076,250600000000,2013-07-27 13:30:57,5.5,0
"14054",1773076,250600000000,2013-08-24 13:55:06,29.95,9
"14055",1773076,250100000000,2013-09-06 13:31:50,-1.25,0
"14056",1773076,250600000000,2013-09-06 13:32:04,27.2,4
"14057",1773076,250300000000,2013-09-21 13:49:49,6.59,1
"14058",1773076,250100000000,2013-10-04 13:31:40,71.57,11
"14059",1773076,250100000000,2013-10-05 12:06:53,11.69,1
"14060",1773076,250300000000,2013-11-29 15:08:54,28.33,4
"14061",1773076,250100000000,2013-12-03 14:27:24,12.95,2
"14062",1773076,250300000000,2013-12-06 15:41:36,111.23,18
"14063",1773076,250400000000,2013-12-10 16:36:23,7.8,1
"14064",1773096,550100000000,2010-03-26 09:28:14,66.66,10
"14065",1773096,550300000000,2010-04-14 11:03:14,57.75,8
"14066",1773096,550100000000,2010-04-23 10:54:09,104.95,14
"14067",1773145,260600000000,2010-03-26 10:04:43,37.38,5
"14068",1773145,260500000000,2011-05-14 17:19:38,66.05,11
"14069",1773188,980400000000,2010-03-26 10:16:48,118,17
"14070",1773188,980400000000,2010-04-09 16:20:10,10.71,1
"14071",1773301,470400000000,2010-03-26 10:58:45,1720.93,246
"14072",1773346,730500000000,2010-03-26 11:12:34,106.36,15
"14073",1773346,730600000000,2010-07-13 10:46:32,56.75,8
"14074",1773358,130500000000,2010-03-26 11:12:55,171.99,25
"14075",1773358,130400000000,2010-03-26 14:50:51,-15.28,0
"14076",1773358,130600000000,2010-04-02 15:49:45,8.8,1
"14077",1773358,130800000000,2010-04-12 15:44:50,24.9,3
"14078",1773358,130800000000,2010-05-23 17:41:58,21.9,0
"14079",1773358,130500000000,2010-05-29 19:19:24,25.7,3
"14080",1773358,130100000000,2010-06-15 16:45:54,10.8,1
"14081",1773358,130900000000,2010-06-21 14:24:16,49.95,7
"14082",1773358,130900000000,2010-07-01 16:31:13,23.6,3
"14083",1773358,130400000000,2010-07-22 17:14:32,13.9,1
"14084",1773358,130100000000,2010-07-22 17:23:12,6.95,0
"14085",1773358,130100000000,2010-09-06 14:30:03,26.6,3
"14086",1773358,130800000000,2010-10-01 17:19:01,26.56,3
"14087",1773358,130400000000,2010-11-20 16:40:15,36.46,5
"14088",1773358,130400000000,2010-12-16 15:11:00,19.8,2
"14089",1773358,130400000000,2011-01-22 16:10:52,25.95,3
"14090",1773358,130100000000,2011-03-30 14:48:46,14.75,2
"14091",1773358,130300000000,2011-04-17 17:53:05,60.28,10
"14092",1773358,130500000000,2011-04-22 17:32:10,39.6,6
"14093",1773358,130800000000,2011-04-30 16:54:36,54.65,9
"14094",1773358,130400000000,2011-09-02 11:58:39,74.85,12
"14095",1773358,130100000000,2011-10-30 16:33:41,17.9,2
"14096",1773358,130100000000,2011-11-27 15:41:10,34.88,5
"14097",1773358,130400000000,2011-12-04 16:02:01,29.95,4
"14098",1773358,130400000000,2011-12-13 16:11:45,37.95,6
"14099",1773358,130400000000,2012-01-04 11:23:44,7.77,1
"14100",1773358,130400000000,2012-02-11 15:45:38,59.1,12
"14101",1773358,130100000000,2012-02-14 16:39:16,7.74,1
"14102",1773358,130100000000,2012-03-11 16:45:29,29.28,4
"14103",1773358,130300000000,2012-04-01 18:35:43,8.82,1
"14104",1773358,130600000000,2012-04-30 17:40:55,42.35,7
"14105",1773358,130400000000,2013-06-27 16:47:29,67.53,11
"14106",1773358,130400000000,2013-07-07 11:27:01,32.79,5
"14107",1773358,130400000000,2013-07-30 10:14:21,6.95,1
"14108",1773358,130101000000,2013-09-27 10:23:17,13.5,2
"14109",1773358,130400000000,2013-10-18 15:13:25,11.88,1
"14110",1773358,130101000000,2013-10-18 16:28:46,8.25,2
"14111",1773358,130400000000,2013-11-03 15:13:44,5.95,0
"14112",1773358,130400000000,2013-11-16 18:01:31,26.83,5
"14113",1773358,130400000000,2013-12-14 14:54:16,64.35,10
"14114",1773358,130600000000,2013-12-14 16:45:38,3.95,0
"14115",1773358,130101000000,2013-12-31 10:39:13,17.85,2
"14116",1773418,990100000000,2010-03-26 11:35:10,67.54,10
"14117",1773428,130500000000,2010-03-26 11:37:07,62,9
"14118",1773428,130500000000,2010-03-26 11:43:13,0.5,0
"14119",1773428,130500000000,2010-03-26 12:04:41,13.95,2
"14120",1773428,130400000000,2010-03-31 12:25:48,96.54,14
"14121",1773428,130400000000,2010-04-05 11:37:05,13.9,2
"14122",1773428,130100000000,2010-05-04 11:23:50,49.4,7
"14123",1773428,130100000000,2010-05-04 11:26:43,66.6,9
"14124",1773428,130100000000,2010-05-24 11:30:59,3.65,0
"14125",1773428,130400000000,2011-04-09 10:48:23,78.91,13
"14126",1773428,130400000000,2011-04-09 10:57:24,49.99,8
"14127",1773428,130500000000,2011-04-09 12:28:54,19.9,3
"14128",1773428,130500000000,2011-04-09 12:30:17,8.95,2
"14129",1773428,130400000000,2011-04-12 11:31:38,29.4,4
"14130",1773428,130400000000,2011-04-12 11:32:44,9.95,1
"14131",1773428,130300000000,2011-05-21 11:14:25,29.8,4
"14132",1773428,130800000000,2011-05-21 14:41:28,14.4,2
"14133",1773428,130100000000,2012-04-16 17:14:25,58.15,9
"14134",1773428,131000000000,2012-04-24 11:35:09,21.75,3
"14135",1773457,250200000000,2010-03-26 11:42:29,167.06,24
"14136",1773457,250200000000,2010-04-23 17:24:24,20.53,2
"14137",1773457,250800000000,2010-04-30 16:59:14,18.9,2
"14138",1773457,250300000000,2010-06-07 11:09:12,47.1,6
"14139",1773457,250300000000,2010-07-16 11:23:30,4.9,0
"14140",1773457,250300000000,2010-09-24 10:51:26,9.95,1
"14141",1773457,250700000000,2010-10-01 10:58:39,37.7,5
"14142",1773457,250100000000,2010-12-03 15:19:23,37.48,5
"14143",1773457,250100000000,2010-12-16 16:17:38,23.75,3
"14144",1773457,250100000000,2010-12-16 16:23:19,0,0
"14145",1773457,250300000000,2011-03-29 16:51:43,7.8,1
"14146",1773457,250400000000,2011-05-23 11:16:52,66.53,11
"14147",1773457,250100000000,2011-07-02 10:13:35,19.95,3
"14148",1773457,251000000000,2011-12-05 17:03:30,48.16,8
"14149",1773457,250400000000,2012-01-18 17:13:16,7.3,1
"14150",1773457,250400000000,2012-03-23 18:11:55,21.96,3
"14151",1773457,250100000000,2012-03-30 16:27:53,13.53,2
"14152",1773470,1060400000000,2010-03-26 11:49:01,29.01,4
"14153",1773470,1060100000000,2010-05-06 15:45:22,16.4,2
"14154",1773493,130700000000,2010-03-26 11:57:05,76.38,11
"14155",1773493,130600000000,2011-03-10 18:40:28,26.4,4
"14156",1773493,130600000000,2011-03-10 18:41:34,7.95,1
"14157",1773509,980400000000,2010-03-26 11:55:51,121.4,17
"14158",1773509,980400000000,2010-03-26 14:19:04,58.34,8
"14159",1773509,980400000000,2010-03-26 17:20:20,17.77,3
"14160",1773509,980200000000,2010-11-17 15:38:06,62.28,8
"14161",1773511,1090200000000,2010-03-26 12:03:21,69.44,10
"14162",1773511,1090300000000,2010-03-26 17:08:17,64.05,9
"14163",1773511,1090100000000,2010-03-30 14:53:26,14.35,2
"14164",1773511,1090200000000,2010-04-09 19:00:45,28.66,4
"14165",1773511,1090100000000,2010-07-06 15:47:53,29.05,4
"14166",1773511,1090100000000,2010-07-21 11:58:20,21.95,3
"14167",1773511,1090200000000,2010-08-14 18:36:43,16.58,2
"14168",1773511,1090100000000,2010-09-09 12:41:59,44.22,6
"14169",1773511,1090100000000,2010-09-14 17:48:30,4.76,0
"14170",1773511,1090100000000,2010-11-13 15:45:17,9.02,1
"14171",1773511,1090100000000,2010-12-04 15:12:59,8.15,1
"14172",1773511,1090100000000,2011-02-07 16:10:15,39.78,6
"14173",1773511,1090100000000,2011-02-18 15:58:00,25.42,4
"14174",1773511,1090100000000,2011-02-28 15:08:24,10.69,1
"14175",1773511,1090100000000,2011-03-02 17:49:37,8.23,1
"14176",1773511,1090100000000,2011-03-04 17:31:33,36.55,6
"14177",1773511,1090100000000,2011-03-05 15:35:53,18.2,4
"14178",1773511,1090100000000,2011-03-12 11:40:55,5.49,0
"14179",1773511,1090100000000,2011-03-26 10:09:25,50.26,8
"14180",1773511,1090200000000,2011-04-05 16:09:02,24.21,0
"14181",1773511,1090100000000,2011-06-25 09:55:50,64.12,10
"14182",1773511,1090100000000,2011-06-28 15:38:27,-28.71,0
"14183",1773511,1090100000000,2011-07-02 11:36:07,22.34,6
"14184",1773511,1090400000000,2011-07-12 11:45:15,7.69,1
"14185",1773511,1090400000000,2011-08-09 10:56:17,17,2
"14186",1773511,1090100000000,2011-09-10 17:44:09,9.85,1
"14187",1773511,1090100000000,2011-09-20 15:00:21,4.74,0
"14188",1773511,1090100000000,2011-10-03 16:05:42,12.67,2
"14189",1773511,1090100000000,2011-10-10 15:23:17,9.75,1
"14190",1773511,1090100000000,2011-11-19 14:27:09,13.34,2
"14191",1773511,1090100000000,2012-02-09 15:42:53,31.32,5
"14192",1773511,1090100000000,2012-02-14 16:47:23,22.74,3
"14193",1773511,1090100000000,2012-02-29 16:40:10,30,5
"14194",1773511,1090400000000,2012-03-07 16:52:16,19.33,4
"14195",1773511,1090100000000,2012-03-29 15:00:27,8.96,1
"14196",1773511,1090400000000,2012-03-30 18:14:56,1426.3,239
"14197",1773511,1090100000000,2012-04-06 11:12:50,8.07,1
"14198",1773511,1090400000000,2012-04-13 11:30:17,0,0
"14199",1773511,1090400000000,2012-04-19 18:30:06,19.44,3
"14200",1773511,1090100000000,2012-04-21 17:39:19,3.98,0
"14201",1773511,1090100000000,2012-05-09 15:09:40,47.22,7
"14202",1773511,1090100000000,2012-05-12 10:26:38,15.3,2
"14203",1773511,1090400000000,2012-05-13 12:05:30,9.75,1
"14204",1773511,1090400000000,2012-05-13 12:06:19,31.49,5
"14205",1773511,1090400000000,2012-05-14 11:14:03,7,1
"14206",1773511,1090400000000,2012-05-14 11:20:12,7.9,1
"14207",1773511,1090400000000,2012-05-16 18:29:46,17.4,4
"14208",1773511,1090100000000,2012-05-22 16:47:14,5.35,0
"14209",1773511,1090100000000,2012-05-25 11:00:18,7.45,1
"14210",1773511,1090100000000,2012-06-20 12:21:18,45.63,7
"14211",1773511,1090200000000,2012-07-07 17:51:54,16.7,2
"14212",1773511,1090100000000,2012-07-19 15:17:16,19.99,3
"14213",1773511,1090100000000,2012-08-29 16:56:45,11.2,1
"14214",1773511,1090100000000,2012-09-13 12:09:27,2.99,0
"14215",1773511,1090100000000,2012-09-13 12:10:09,2.75,0
"14216",1773511,1090200000000,2012-09-17 14:21:51,3.95,0
"14217",1773511,1090200000000,2012-09-21 18:01:37,26.7,4
"14218",1773511,1090200000000,2012-10-13 15:21:02,3.5,0
"14219",1773511,1090200000000,2012-11-10 12:20:04,21.27,3
"14220",1773511,1090200000000,2012-11-17 17:19:46,26.7,4
"14221",1773511,1090200000000,2012-11-17 17:20:19,2.75,0
"14222",1773511,1090100000000,2012-12-08 14:54:00,50.59,11
"14223",1773511,1090100000000,2012-12-08 15:15:14,5.84,0
"14224",1773511,1090100000000,2013-01-09 17:35:45,14.63,2
"14225",1773511,1090200000000,2013-01-24 15:58:03,18.04,3
"14226",1773511,1090100000000,2013-02-01 11:15:18,32.84,5
"14227",1773511,1090100000000,2013-02-12 11:33:01,16.52,2
"14228",1773511,1090100000000,2013-02-16 11:39:09,24.48,4
"14229",1773511,1090300000000,2013-02-23 17:17:12,6,1
"14230",1773511,1090200000000,2013-03-12 14:31:00,15.95,2
"14231",1773511,1090200000000,2013-03-18 14:57:29,14.99,2
"14232",1773511,1090100000000,2013-03-23 14:55:29,15.38,2
"14233",1773511,1090100000000,2013-04-04 10:10:25,38.21,6
"14234",1773511,1090100000000,2013-04-18 11:04:05,106.56,21
"14235",1773511,1090100000000,2013-04-18 11:16:18,-1.92,0
"14236",1773511,1090200000000,2013-05-03 15:19:48,14.85,3
"14237",1773511,1090100000000,2013-06-04 17:25:41,15.6,2
"14238",1773511,1090300000000,2013-06-19 12:56:32,67.61,11
"14239",1773511,1090200000000,2013-07-08 17:27:00,7.9,0
"14240",1773511,1090100000000,2013-07-16 11:13:18,38.13,6
"14241",1773511,1090200000000,2013-07-17 14:28:53,22.12,3
"14242",1773511,1090200000000,2013-07-17 14:35:01,7.22,1
"14243",1773511,1090200000000,2013-07-26 16:13:41,21.13,3
"14244",1773511,1090100000000,2013-08-12 11:00:52,14.68,2
"14245",1773511,1090200000000,2013-08-19 15:17:37,95.51,15
"14246",1773511,1090100000000,2013-11-16 16:25:29,19.33,3
"14247",1773511,1090100000000,2013-11-28 11:29:52,17.55,2
"14248",1773511,1090300000000,2013-12-06 12:31:46,132.56,22
"14249",1773511,1090100000000,2013-12-06 18:22:30,8.63,1
"14250",1773511,1090100000000,2013-12-17 15:39:21,4.95,0
"14251",1773511,1090100000000,2013-12-21 15:39:47,38.95,6
"14252",1773581,440300000000,2010-03-26 12:38:04,104.79,15
"14253",1773581,60200118535,2010-03-26 17:07:36,16.92,2
"14254",1773581,440400000000,2011-03-09 11:23:18,72.25,12
"14255",1773702,200100000000,2010-03-26 13:49:14,50.53,7
"14256",1773702,200100000000,2010-04-02 15:25:15,24.27,3
"14257",1773702,200100000000,2010-04-15 10:56:35,10.92,1
"14258",1773702,200100000000,2010-04-23 13:32:15,15.92,2
"14259",1773702,200400000000,2010-08-04 10:41:52,7.84,1
"14260",1773702,200400000000,2010-08-25 11:53:54,14.25,2
"14261",1773702,200600000000,2010-10-30 11:44:36,25.9,3
"14262",1773702,200100000000,2010-11-16 10:01:02,11.57,1
"14263",1773702,200600000000,2010-11-28 11:10:49,49.05,7
"14264",1773702,200500000000,2010-12-11 11:29:44,77.82,11
"14265",1773702,200300000000,2010-12-19 10:38:08,42.03,6
"14266",1773702,200400000000,2010-12-23 18:04:03,13.44,1
"14267",1773702,200300000000,2010-12-29 17:18:00,31.51,4
"14268",1773702,200100000000,2011-02-01 13:43:20,19.24,3
"14269",1773702,201400000000,2011-02-05 16:53:51,19.54,3
"14270",1773702,200100000000,2011-03-01 12:29:34,20.69,3
"14271",1773702,200100000000,2011-03-07 17:12:31,10.55,1
"14272",1773702,200100000000,2011-03-13 11:29:12,31.37,5
"14273",1773702,200100000000,2011-03-22 13:39:25,39.34,6
"14274",1773702,200400000000,2011-04-17 11:30:55,45.09,7
"14275",1773702,200100000000,2011-05-31 10:32:32,40.92,6
"14276",1773702,200400000000,2011-11-13 10:33:00,26.41,4
"14277",1773702,200500000000,2011-11-16 17:20:33,32.85,5
"14278",1773702,200500000000,2011-12-02 19:25:18,200.42,33
"14279",1773702,200400000000,2012-02-04 10:06:50,26.28,4
"14280",1773702,200600000000,2012-03-17 17:20:19,44.14,7
"14281",1773702,200100000000,2012-07-04 18:55:53,16.01,0
"14282",1773743,290100000000,2010-03-26 14:14:33,282.59,40
"14283",1773743,290500000000,2010-04-07 15:03:50,194.04,27
"14284",1773743,300300000000,2010-11-20 16:56:10,52,7
"14285",1773743,290700000000,2012-05-19 17:39:32,266.52,44
"14286",1773743,420400000000,2013-11-06 14:17:09,86.19,14
"14287",1773746,530300000000,2010-03-26 14:14:16,83.15,12
"14288",1773770,770200000000,2010-03-26 14:27:15,55.34,8
"14289",1773770,770100000000,2010-04-16 15:26:20,32.73,4
"14290",1773770,770400000000,2010-04-29 17:00:31,27.7,3
"14291",1773770,770400000000,2010-07-31 15:46:25,44.2,6
"14292",1773770,770100000000,2013-03-19 16:03:56,58.8,9
"14293",1773839,770300000000,2010-03-26 14:54:48,62.43,9
"14294",1773839,770300000000,2011-05-14 17:23:07,170.69,34
"14295",1773839,770100000000,2011-06-04 16:46:09,47.44,21
"14296",1773866,410300000000,2010-03-26 14:51:56,73.86,11
"14297",1773866,410200000000,2010-04-07 15:38:57,50.46,7
"14298",1773866,410100000000,2010-04-22 11:13:47,34.4,4
"14299",1773866,410200000000,2010-05-10 16:18:36,22.9,3
"14300",1773866,410100000000,2010-05-11 16:40:45,6.5,0
"14301",1773866,410100000000,2010-05-22 14:42:46,9.1,1
"14302",1773866,410400000000,2010-05-29 16:51:42,27,3
"14303",1773866,410200000000,2010-06-16 17:02:04,22.2,3
"14304",1773866,410100000000,2010-07-15 11:12:07,39.9,5
"14305",1773866,410100000000,2010-07-20 14:18:30,23.47,3
"14306",1773866,410100000000,2010-07-26 17:10:19,38,5
"14307",1773866,410100000000,2010-09-03 14:38:20,19,2
"14308",1773866,410100000000,2010-09-13 16:41:22,30.7,4
"14309",1773866,410200000000,2010-10-29 17:25:54,21,3
"14310",1773866,410100000000,2010-11-13 13:38:44,16.75,2
"14311",1773866,410100000000,2010-11-23 16:28:57,31.3,4
"14312",1773866,410100000000,2010-11-29 10:48:54,4.95,0
"14313",1773866,410100000000,2010-12-01 16:42:26,4.95,0
"14314",1773866,410100000000,2010-12-20 17:39:27,44.4,6
"14315",1773866,410100000000,2010-12-31 16:47:59,35.8,5
"14316",1773866,410100000000,2011-01-18 17:32:53,7.5,1
"14317",1773866,410200000000,2011-02-14 16:11:15,21,3
"14318",1773866,410100000000,2011-03-19 15:13:00,19,3
"14319",1773866,410100000000,2011-04-13 16:25:16,31.82,5
"14320",1773866,410200000000,2011-05-03 17:47:04,9.3,1
"14321",1773866,410100000000,2011-05-10 11:01:53,24.95,4
"14322",1773866,410300000000,2011-05-30 16:24:59,46.51,7
"14323",1773866,410100000000,2011-06-13 15:52:16,31.49,5
"14324",1773866,410100000000,2011-07-10 14:41:07,21.5,3
"14325",1773866,410200000000,2011-07-29 15:45:17,19,3
"14326",1773866,410100000000,2011-08-27 11:55:11,43,7
"14327",1773866,410100000000,2011-08-27 12:01:46,0,0
"14328",1773866,410200000000,2011-10-25 15:19:27,28,4
"14329",1773866,410200000000,2011-11-22 15:40:53,27.85,4
"14330",1773866,410200000000,2011-12-09 16:04:28,19,3
"14331",1773866,410100000000,2011-12-20 15:37:02,19.1,3
"14332",1773866,410100000000,2012-01-13 11:24:12,19,3
"14333",1773866,410100000000,2012-02-16 10:35:29,24.1,4
"14334",1773866,410100000000,2012-03-13 10:57:46,20.3,3
"14335",1773866,410100000000,2012-03-30 11:34:22,40.48,6
"14336",1773866,410100000000,2012-05-16 16:52:22,50.42,8
"14337",1773866,410100000000,2012-05-21 17:01:03,36.22,6
"14338",1773866,410200000000,2012-06-15 10:49:49,19.05,3
"14339",1773866,1230200000000,2012-07-28 16:40:00,7.6,1
"14340",1773866,410100000000,2012-07-28 18:02:11,28,4
"14341",1773866,410100000000,2012-09-14 15:53:40,20.3,3
"14342",1773866,410100000000,2012-10-05 10:34:29,17.26,2
"14343",1773866,1230200000000,2012-10-05 15:39:29,24.56,4
"14344",1773866,410200000000,2012-10-25 15:12:06,26.15,4
"14345",1773866,410100000000,2012-11-30 12:02:23,36.85,6
"14346",1773866,410300000000,2012-12-07 15:09:36,23.64,3
"14347",1773866,410100000000,2013-01-22 15:30:22,20.3,3
"14348",1773866,410200000000,2013-02-22 11:04:36,44.7,7
"14349",1773866,410200000000,2013-02-22 11:09:20,0,0
"14350",1773866,410200000000,2013-04-15 16:23:54,72.7,12
"14351",1773866,410200000000,2013-04-15 16:25:11,10.9,1
